epoch,train_loss,train_acc,train_f1_macro,train_cls_loss,train_recon_loss,train_kl_loss,train_distill_loss,train_teacher_count,epoch_time_sec,lr,batch_size,train_samples_this_epoch,train_steps_this_epoch,val_loss,val_acc,val_f1_macro,val_teacher_argmax_accuracy,val_distill_loss,val_teacher_count
1,0.26438008719368983,nan,nan,0.0,0.9803973593209919,1.9280747049733211,0.0,0,20.429725170135498,0.0003,128,2432,19,0.16907995596870437,nan,nan,nan,0.0,0
2,0.18181255381358297,nan,nan,0.0,0.6274057783578572,2.4961110980887162,0.0,0,14.536824703216553,0.0003,128,2432,19,0.11599203566094855,nan,nan,nan,0.0,0
3,0.13964168413689262,nan,nan,0.0,0.44394367619564656,2.8655765558543957,0.0,0,14.584228754043579,0.0003,128,2432,19,0.08248621687327787,nan,nan,nan,0.0,0
4,0.11068558810572875,nan,nan,0.0,0.3200414180755615,3.067523391623246,0.0,0,14.643754005432129,0.0003,128,2432,19,0.060459399366980186,nan,nan,nan,0.0,0
5,0.09354380361343685,nan,nan,0.0,0.23929865736710398,3.371914160879035,0.0,0,14.601067543029785,0.0003,128,2432,19,0.05205512728605356,nan,nan,nan,0.0,0
6,0.08642388841039256,nan,nan,0.0,0.20939083318961293,3.4076180834519234,0.0,0,14.514465808868408,0.0003,128,2432,19,0.048533679268040975,nan,nan,nan,0.0,0
7,0.08185397519877083,nan,nan,0.0,0.19616739138176567,3.281212831798353,0.0,0,14.609932899475098,0.0003,128,2432,19,0.046427064403132365,nan,nan,nan,0.0,0
8,0.07856528539406626,nan,nan,0.0,0.18464802597698413,3.240327973114817,0.0,0,14.463422775268555,0.0003,128,2432,19,0.044777086250858626,nan,nan,nan,0.0,0
9,0.07560755234015615,nan,nan,0.0,0.1733646871227967,3.226638204173038,0.0,0,14.625670671463013,0.0003,128,2432,19,0.04343532450569101,nan,nan,nan,0.0,0
10,0.0731256902217865,nan,nan,0.0,0.1642516027939947,3.206279001737896,0.0,0,14.687076091766357,0.0003,128,2432,19,0.04217621081428372,nan,nan,nan,0.0,0
11,0.07081253120773717,nan,nan,0.0,0.15562860981414192,3.19053800482499,0.0,0,14.541070222854614,0.0003,128,2432,19,0.04081774672572112,nan,nan,nan,0.0,0
12,0.06870079236595254,nan,nan,0.0,0.1473480063049417,3.1863792193563363,0.0,0,14.644315242767334,0.0003,128,2432,19,0.039890694845985106,nan,nan,nan,0.0,0
13,0.06669169899664427,nan,nan,0.0,0.1389840464842947,3.1945689602902063,0.0,0,14.593065023422241,0.0003,128,2432,19,0.038312459530143235,nan,nan,nan,0.0,0
14,0.06438758302676051,nan,nan,0.0,0.1309169468126799,3.165834665298462,0.0,0,14.607543706893921,0.0003,128,2432,19,0.03709665750647401,nan,nan,nan,0.0,0
15,0.062116915654194985,nan,nan,0.0,0.12244017500626414,3.1506873180991724,0.0,0,14.612635374069214,0.0003,128,2432,19,0.03571347717990925,nan,nan,nan,0.0,0
16,0.05948177215300108,nan,nan,0.0,0.11355189234018326,3.109380006790161,0.0,0,14.656351566314697,0.0003,128,2432,19,0.03421850736825775,nan,nan,nan,0.0,0
17,0.05689802020788193,nan,nan,0.0,0.10482550412416458,3.0691644768965873,0.0,0,14.571770906448364,0.0003,128,2432,19,0.03299013159169263,nan,nan,nan,0.0,0
18,0.053656280628944696,nan,nan,0.0,0.09485931184731032,2.994145343178197,0.0,0,14.562593460083008,0.0003,128,2432,19,0.03174408412464968,nan,nan,nan,0.0,0
19,0.05062103624406614,nan,nan,0.0,0.08534249859420877,2.9285412336650647,0.0,0,14.536324501037598,0.0003,128,2432,19,0.03083284993730721,nan,nan,nan,0.0,0
20,0.04862027105532194,nan,nan,0.0,0.0788708729179282,2.8902553633639685,0.0,0,14.547046422958374,0.0003,128,2432,19,0.030274617826535708,nan,nan,nan,0.0,0
