epoch,train_loss,train_acc,train_f1_macro,train_cls_loss,train_recon_loss,train_kl_loss,train_distill_loss,train_teacher_count,epoch_time_sec,lr,batch_size,train_samples_this_epoch,train_steps_this_epoch,val_loss,val_acc,val_f1_macro,val_teacher_argmax_accuracy,val_distill_loss,val_teacher_count
1,0.351365577517532,nan,nan,0.0,0.3511781392721679,0.0,0.03748485192079143,23718,26.047040224075317,0.0003,256,32550,127,0.0279374262730601,nan,nan,0.7281629601943562,0.03608553451427626,26755
2,0.04228919445295033,nan,nan,0.0,0.04212756050149287,0.0,0.03234162555452281,23792,18.550260305404663,0.0003,256,32550,127,0.014110296824846857,nan,nan,0.7489067464025416,0.028375473499389993,26755
3,0.03015931689833093,nan,nan,0.0,0.03004391393147585,0.0,0.023076429241549477,23656,18.10659670829773,0.0003,256,32550,127,0.00984452295607777,nan,nan,0.8338628293776864,0.01749409959513859,26755
4,0.024917276429496413,nan,nan,0.0,0.02482639215006603,0.0,0.018174202828581152,23737,18.15750288963318,0.0003,256,32550,127,0.007829027344542806,nan,nan,0.8596150252289292,0.015237467749268123,26755
5,0.021802938975921764,nan,nan,0.0,0.021719919444303813,0.0,0.016610465574620564,23672,18.370073318481445,0.0003,256,32550,127,0.006652856118055762,nan,nan,0.8692207064100168,0.014756971758542646,26755
6,0.019627804185931137,nan,nan,0.0,0.019546993062134803,0.0,0.016167973222725708,23671,18.170398712158203,0.0003,256,32550,127,0.0058578926531137315,nan,nan,0.8738553541394132,0.014338692032542882,26755
7,0.017957557990091053,nan,nan,0.0,0.01787840529513641,0.0,0.01583624823512583,23721,18.38985848426819,0.0003,256,32550,127,0.005265727237628031,nan,nan,0.872659316015698,0.014226326936937018,26755
8,0.016524825083810514,nan,nan,0.0,0.01644618793090028,0.0,0.015722837880083145,23664,18.427876234054565,0.0003,256,32550,127,0.004792604754248294,nan,nan,0.8756867875163521,0.01417328034670492,26755
9,0.015312147158102727,nan,nan,0.0,0.01523528139539591,0.0,0.015374852579963095,23634,18.154629230499268,0.0003,256,32550,127,0.004373620586089229,nan,nan,0.8770697065968978,0.013906287102798362,26755
10,0.014188135768778212,nan,nan,0.0,0.014112997917443748,0.0,0.015022620468213087,23724,18.143969297409058,0.0003,256,32550,127,0.004000394231569703,nan,nan,0.8806204447766772,0.013865290787119722,26755
11,0.013150375820403024,nan,nan,0.0,0.013075435064791694,0.0,0.014983324868187736,23609,18.39929461479187,0.0003,256,32550,127,0.003714153404818267,nan,nan,0.8759110446645487,0.01382723298368318,26755
12,0.012190158295584477,nan,nan,0.0,0.012115654520925105,0.0,0.014901285970739133,23634,18.793946743011475,0.0003,256,32550,127,0.003505392720201804,nan,nan,0.887273406839843,0.013130164511955702,26755
13,0.011323614031311095,nan,nan,0.0,0.011250372250073068,0.0,0.014647268752905715,23737,19.32641839981079,0.0003,256,32550,127,0.0033053067048150367,nan,nan,0.8909736497850869,0.012994411874091184,26755
14,0.010504820736081113,nan,nan,0.0,0.01043373327262289,0.0,0.014216766474338508,23603,18.936200618743896,0.0003,256,32550,127,0.0033552273943699817,nan,nan,0.8874976639880396,0.012773692406786366,26755
15,0.00974182840290032,nan,nan,0.0,0.009672117896202042,0.0,0.013955454912055512,23710,18.33042049407959,0.0003,256,32550,127,0.0033935647337667405,nan,nan,0.8919080545692394,0.012540972647466874,26755
16,0.009047995006122926,nan,nan,0.0,0.008978295719295036,0.0,0.013933317727844969,23675,19.096046447753906,0.00015,256,32550,127,0.0037018728041921254,nan,nan,0.8846944496355821,0.013934983956341938,26755
17,0.008480683541086715,nan,nan,0.0,0.008413325115216998,0.0,0.01346952480315021,23478,19.745384216308594,0.00015,256,32550,127,0.003999151216559513,nan,nan,0.9049897215473743,0.012036899062299274,26755
18,0.008145209394512683,nan,nan,0.0,0.008079609928989973,0.0,0.013119836739657716,23652,19.297044277191162,0.00015,256,32550,127,0.004390333775350804,nan,nan,0.9064100168192861,0.011861605662521837,26755
19,0.0077985637329929455,nan,nan,0.0,0.0077342832548998475,0.0,0.012854235488390525,23648,19.315255165100098,7.5e-05,256,32550,127,0.004695323478150111,nan,nan,0.9092879835544758,0.01155262023755813,26755
20,0.007535206329986805,nan,nan,0.0,0.007471042809875932,0.0,0.012826932119600815,23706,19.71540117263794,7.5e-05,256,32550,127,0.004819129980820161,nan,nan,0.904466454868249,0.011663703829063291,26755
