bundle,family,stage,model,source_file,bin_index,bin_axis,bin_start,bin_end,n_predictions,state_0_occupancy,state_1_occupancy,switch_count,switch_rate,mean_confidence,median_confidence,mean_entropy_bits,n_sequences
pipeline,parity,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\parity\04_hsmm_using_cnn_embeddings\20260505_034648_hsmm_together_parity_family\hsmm_predictions.npz,18,sample_index,631333.7999999999,666403.9,3520,0.9806818181818182,0.019318181818181818,122,0.03466894003978403,,,,3520.0
pipeline,parity,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\parity\04_hsmm_using_cnn_embeddings\20260505_034648_hsmm_together_parity_family\hsmm_predictions.npz,19,sample_index,666403.9,701474.0,3576,0.8241051454138703,0.17589485458612975,818,0.2288111888111888,,,,3576.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,0,sample_index,0.0,35073.95,35074,5.702229571762559e-05,0.9999429777042824,4,0.00011404784307016793,0.999908084034845,1.0,0.00048498312496810376,17537.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,1,sample_index,35073.95,70147.9,35074,0.0003421337743057536,0.9996578662256942,22,0.0006272631368859237,0.9997872797967825,1.0,0.0009371755132769277,17537.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,2,sample_index,70147.9,105221.84999999999,35074,0.001254490505787763,0.9987455094942123,88,0.0025090525475436947,0.9997343460442355,1.0,0.0011787627947540704,17537.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,3,sample_index,105221.84999999999,140295.8,35074,0.001682157723669955,0.99831784227633,116,0.0033073874490348702,0.9997174616784321,1.0,0.0012105280333863358,17537.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,4,sample_index,140295.8,175369.75,35074,0.0016536465758111422,0.9983463534241889,116,0.0033073874490348702,0.9996695761082551,1.0,0.001283427799545479,17537.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,5,sample_index,175369.75,210443.69999999998,35074,0.001967269202258083,0.9980327307977419,138,0.003934650585920794,0.9995826187366674,1.0,0.0015841603581548157,17537.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,6,sample_index,210443.69999999998,245517.64999999997,35074,0.0037349603695044763,0.9962650396304955,254,0.0072420380349556635,0.9991851948737391,1.0,0.003107181712918768,17537.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,7,sample_index,245517.64999999997,280591.6,35074,0.7334207675201003,0.2665792324798996,461,0.013144013913836855,0.9934824846139851,0.9999995231628418,0.023708223191168727,17537.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,8,sample_index,280591.6,315665.55,35074,0.9989165763813651,0.0010834236186348862,56,0.0015966698029823512,0.9988913287144128,1.0,0.004512265398198659,17537.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,9,sample_index,315665.55,350739.5,35074,0.9991161544163768,0.0008838455836231967,48,0.0013685741168420152,0.9993402855136739,1.0,0.0025414462118666064,17537.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,10,sample_index,350739.5,385813.44999999995,35074,0.9993727547471061,0.0006272452528938815,34,0.0009694066660964275,0.9993674371474592,1.0,0.0025931824045300317,17537.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,11,sample_index,385813.44999999995,420887.39999999997,35074,0.9992587101556709,0.0007412898443291327,38,0.0010834545091665954,0.9993050417786837,1.0,0.0029124992662974726,17537.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,12,sample_index,420887.39999999997,455961.35,35074,0.9980327307977419,0.001967269202258083,96,0.0027371482336840305,0.9985676795837306,1.0,0.00552025619252041,17537.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,13,sample_index,455961.35,491035.29999999993,35074,0.9996578662256942,0.0003421337743057536,18,0.0005132152938157557,0.999333382856005,1.0,0.002916613223636544,17537.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,14,sample_index,491035.29999999993,526109.25,35074,0.9998859554085647,0.00011404459143525118,8,0.00022809568614033586,0.9999469960113816,1.0,0.0003164159306691708,25844.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,15,sample_index,526109.25,561183.2,35074,0.9999429777042824,5.702229571762559e-05,2,5.7023921535083966e-05,0.999999804328049,1.0,1.695631816517185e-06,35074.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,16,sample_index,561183.2,596257.1499999999,35074,1.0,0.0,0,0.0,1.0,1.0,4.1305960435927445e-11,35074.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,17,sample_index,596257.1499999999,631331.1,35074,1.0,0.0,0,0.0,1.0,1.0,4.1305960435927445e-11,35074.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,18,sample_index,631331.1,666405.0499999999,35074,1.0,0.0,0,0.0,1.0,1.0,4.1305960435927445e-11,35074.0
pipeline,parity,05_dmm,dmm,pipeline\pipeline\parity\05_dmm\20260505_040832_dmm_together_parity_family\predictions_dmm.npz,19,sample_index,666405.0499999999,701479.0,35074,1.0,0.0,0,0.0,1.0,1.0,4.1305960435927445e-11,35074.0
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,0,sample_index,0.0,9299.95,9300,0.03849462365591398,0.9615053763440861,536,0.057640606516829763,0.6766390160655462,0.6749897599220276,0.8753520214962867,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,1,sample_index,9299.95,18599.9,9300,0.14473118279569894,0.855268817204301,1868,0.2008818152489515,0.6369674800288293,0.6222382187843323,0.9157866076726362,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,2,sample_index,18599.9,27899.850000000002,9300,0.23086021505376345,0.7691397849462366,2277,0.2448650392515324,0.6137795057796663,0.6025303304195404,0.9442413357919269,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,3,sample_index,27899.850000000002,37199.8,9300,0.2810752688172043,0.7189247311827957,2750,0.2957307237337348,0.598205679398711,0.589422732591629,0.959879973057198,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,4,sample_index,37199.8,46499.75,9300,0.33559139784946235,0.6644086021505377,3073,0.3304656414668244,0.6028457503549515,0.5859861373901367,0.9523718834616504,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,5,sample_index,46499.75,55799.700000000004,9300,0.3932258064516129,0.6067741935483871,3404,0.36606086675986665,0.5991643813540859,0.5866159796714783,0.956866039949044,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,6,sample_index,55799.700000000004,65099.65000000001,9300,0.4464516129032258,0.5535483870967742,3439,0.36982471233465963,0.6053289708399003,0.6005271673202515,0.9543617407197114,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,7,sample_index,65099.65000000001,74399.6,9300,0.49731182795698925,0.5026881720430108,3665,0.39412840090332296,0.5893885543910405,0.5820485949516296,0.9663617281793047,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,8,sample_index,74399.6,83699.55,9300,0.6035483870967742,0.3964516129032258,3421,0.3678890203247661,0.5871905050739166,0.5794863104820251,0.9667538582011193,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,9,sample_index,83699.55,92999.5,9300,0.6277419354838709,0.37225806451612903,3313,0.3562748682654049,0.6014996939384809,0.5969380140304565,0.9566996665609223,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,10,sample_index,92999.5,102299.45000000001,9300,0.6389247311827957,0.3610752688172043,3343,0.35950102161522746,0.6050629476962551,0.6007820069789886,0.9544561588903412,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,11,sample_index,102299.45000000001,111599.40000000001,9300,0.6836559139784947,0.3163440860215054,2967,0.31906656629745134,0.6016339547787943,0.5928869843482971,0.9552309835156422,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,12,sample_index,111599.40000000001,120899.35,9300,0.6735483870967742,0.32645161290322583,3165,0.34035917840628027,0.5946998641375573,0.5795997977256775,0.9582442527633706,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,13,sample_index,120899.35,130199.30000000002,9300,0.7058064516129032,0.29419354838709677,2832,0.30454887622324983,0.6076342597635843,0.5939676761627197,0.9488400329268744,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,14,sample_index,130199.30000000002,139499.25,9300,0.7550537634408602,0.24494623655913977,2502,0.2690611893752016,0.6192230727659759,0.605365514755249,0.9395827875412189,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,15,sample_index,139499.25,148799.2,9300,0.7010752688172043,0.2989247311827957,3019,0.3246585654371438,0.6056653274643806,0.5951062142848969,0.9513541305178108,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,16,sample_index,148799.2,158099.15000000002,9300,0.6876344086021505,0.3123655913978495,2927,0.31476502849768795,0.6060677433206189,0.5927674472332001,0.9511315858286219,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,17,sample_index,158099.15000000002,167399.1,9300,0.645483870967742,0.35451612903225804,3303,0.355199483815464,0.5958121629171474,0.5790684223175049,0.9578824115542485,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,18,sample_index,167399.1,176699.05000000002,9300,0.5915053763440861,0.408494623655914,3381,0.36358748252500267,0.5951863326500821,0.5881064832210541,0.9611177311561643,
pipeline,x_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\x_loop\01_cthmm\20260505_091222_cthmm_together_x_loop_family\teacher_predictions.npz,19,sample_index,176699.05000000002,185999.0,9300,0.49516129032258066,0.5048387096774194,3707,0.3986450155930745,0.595200380285581,0.5865355134010315,0.9606495221156408,
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,0,sample_index,0.0,9299.95,9300,0.9955913978494624,0.004408602150537635,46,0.004946768469727927,0.5034020612573111,0.5036393404006958,0.9999612769917737,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,1,sample_index,9299.95,18599.9,9300,0.998494623655914,0.0015053763440860215,28,0.0030110764598343907,0.5034881964037495,0.503758430480957,0.9999593170697257,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,2,sample_index,18599.9,27899.850000000002,9300,0.9987096774193548,0.0012903225806451613,20,0.0021507688998817077,0.5034829134966737,0.5036602318286896,0.9999595819390235,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,3,sample_index,27899.850000000002,37199.8,9300,0.9990322580645161,0.000967741935483871,14,0.0015055382299171954,0.5034858642278179,0.5036099255084991,0.9999595939997912,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,4,sample_index,37199.8,46499.75,9300,1.0,0.0,0,0.0,0.5036975436184996,0.5039407312870026,0.9999548076473485,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,5,sample_index,46499.75,55799.700000000004,9300,0.9995698924731182,0.00043010752688172043,6,0.0006452306699645124,0.5037988302400035,0.5040659606456757,0.9999523735470209,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,6,sample_index,55799.700000000004,65099.65000000001,9300,0.9997849462365591,0.00021505376344086021,4,0.00043015377997634156,0.5038865799993597,0.5041269958019257,0.9999504184246584,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,7,sample_index,65099.65000000001,74399.6,9300,1.0,0.0,0,0.0,0.503857116647946,0.5039471685886383,0.9999510158393508,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,8,sample_index,74399.6,83699.55,9300,0.9997849462365591,0.00021505376344086021,4,0.00043015377997634156,0.5039674080187274,0.5040963590145111,0.9999482699981148,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,9,sample_index,83699.55,92999.5,9300,1.0,0.0,0,0.0,0.5041781148026067,0.5043962597846985,0.9999429511930918,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,10,sample_index,92999.5,102299.45000000001,9300,1.0,0.0,0,0.0,0.50430359198842,0.5045596659183502,0.9999396524892818,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,11,sample_index,102299.45000000001,111599.40000000001,9300,1.0,0.0,0,0.0,0.5044086148213315,0.5045914053916931,0.9999372120513683,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,12,sample_index,111599.40000000001,120899.35,9300,1.0,0.0,0,0.0,0.5043255822312447,0.5043720304965973,0.9999390559639572,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,13,sample_index,120899.35,130199.30000000002,9300,1.0,0.0,0,0.0,0.5045977519019957,0.5047589540481567,0.9999318277219561,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,14,sample_index,130199.30000000002,139499.25,9300,1.0,0.0,0,0.0,0.5047764828320472,0.5050134658813477,0.9999266222780203,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,15,sample_index,139499.25,148799.2,9300,1.0,0.0,0,0.0,0.5049194977680842,0.5051295459270477,0.9999226809108167,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,16,sample_index,148799.2,158099.15000000002,9300,1.0,0.0,0,0.0,0.5050071925693943,0.5051524341106415,0.9999200993781113,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,17,sample_index,158099.15000000002,167399.1,9300,1.0,0.0,0,0.0,0.5049721367705253,0.5050303637981415,0.9999210028463338,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,18,sample_index,167399.1,176699.05000000002,9300,1.0,0.0,0,0.0,0.505316581642756,0.5054750442504883,0.9999104055282532,310.0
pipeline,x_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\x_loop\02_cnn_gru_independent\20260505_092006_cnn_gru_together_x_loop_family\predictions_cnn_independent.npz,19,sample_index,176699.05000000002,185999.0,9300,1.0,0.0,0,0.0,0.5054880395820064,0.5056951940059662,0.9999048177123041,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,0,sample_index,0.0,9299.95,9300,0.02043010752688172,0.9795698924731183,200,0.021507688998817078,0.6664867441756751,0.6859331429004669,0.8990114151498163,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,1,sample_index,9299.95,18599.9,9300,0.08795698924731182,0.9120430107526881,400,0.043015377997634156,0.6398881459941146,0.6559409201145172,0.9256079741370438,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,2,sample_index,18599.9,27899.850000000002,9300,0.15795698924731183,0.8420430107526882,458,0.049252607807291106,0.6260214137838733,0.6305881142616272,0.936723526228321,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,3,sample_index,27899.850000000002,37199.8,9300,0.22161290322580646,0.7783870967741936,470,0.05054306914722013,0.6115085939566295,0.6078551113605499,0.9494576032775685,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,4,sample_index,37199.8,46499.75,9300,0.2950537634408602,0.7049462365591398,524,0.05635014517690074,0.5888515830168161,0.5893892645835876,0.9694342640488689,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,5,sample_index,46499.75,55799.700000000004,9300,0.35021505376344086,0.6497849462365591,606,0.06516829766641574,0.5787613530953725,0.583198606967926,0.9764777576463921,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,6,sample_index,55799.700000000004,65099.65000000001,9300,0.418494623655914,0.5815053763440861,614,0.06602860522636843,0.5783663472116635,0.5800090432167053,0.9761693743956196,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,7,sample_index,65099.65000000001,74399.6,9300,0.47333333333333333,0.5266666666666666,618,0.06645875900634476,0.584521322231139,0.5828336179256439,0.9719009298413684,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,8,sample_index,74399.6,83699.55,9300,0.5367741935483871,0.4632258064516129,602,0.0647381438864394,0.5825257080985654,0.574116587638855,0.9713034306043818,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,9,sample_index,83699.55,92999.5,9300,0.6076344086021506,0.3923655913978495,718,0.0772126035057533,0.5777203743432158,0.5586973428726196,0.971374687821639,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,10,sample_index,92999.5,102299.45000000001,9300,0.6644086021505377,0.33559139784946235,816,0.08775137111517367,0.5794325056896414,0.5573764741420746,0.9687195110485116,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,11,sample_index,102299.45000000001,111599.40000000001,9300,0.701505376344086,0.298494623655914,824,0.08861167867512636,0.5840778212329393,0.56193408370018,0.9649332280414256,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,12,sample_index,111599.40000000001,120899.35,9300,0.6420430107526882,0.35795698924731184,714,0.07678244972577697,0.5908838660806738,0.5709567666053772,0.9612956884242614,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,13,sample_index,120899.35,130199.30000000002,9300,0.7095698924731183,0.2904301075268817,828,0.08904183245510269,0.5879518536918906,0.5662223398685455,0.9619233428499067,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,14,sample_index,130199.30000000002,139499.25,9300,0.7373118279569892,0.26268817204301076,912,0.09807506183460588,0.5862113056452044,0.5621656477451324,0.9623215052222628,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,15,sample_index,139499.25,148799.2,9300,0.7103225806451613,0.2896774193548387,966,0.10388213786428649,0.5842099422793234,0.5577552616596222,0.9636547548528414,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,16,sample_index,148799.2,158099.15000000002,9300,0.6418279569892473,0.35817204301075267,724,0.07785783417571782,0.5855706492931612,0.5651470422744751,0.9649402965986236,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,17,sample_index,158099.15000000002,167399.1,9300,0.5632258064516129,0.4367741935483871,534,0.057425529626841595,0.5891437570318099,0.5776043832302094,0.9660808969445699,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,18,sample_index,167399.1,176699.05000000002,9300,0.553010752688172,0.44698924731182793,604,0.06495322077642757,0.580841190001016,0.5680701434612274,0.9711930734971244,310.0
pipeline,x_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\x_loop\03_cnn_gru_teacher_assisted\20260505_092550_cnn_gru_together_x_loop_family\predictions_cnn_teacher_assisted.npz,19,sample_index,176699.05000000002,185999.0,9300,0.4864516129032258,0.5135483870967742,584,0.06280245187654586,0.5784169179329308,0.570032924413681,0.9741226682634169,310.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,0,sample_index,420.0,9677.95,1050,0.0,1.0,0,0.0,,,,35.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,1,sample_index,9677.95,18935.9,1020,0.025490196078431372,0.9745098039215686,16,0.015701668302257114,,,,34.0
