epoch,train_loss,train_acc,train_f1_macro,train_cls_loss,train_recon_loss,train_kl_loss,train_distill_loss,train_teacher_count,epoch_time_sec,lr,batch_size,train_samples_this_epoch,train_steps_this_epoch,val_loss,val_acc,val_f1_macro,val_teacher_argmax_accuracy,val_distill_loss,val_teacher_count
1,0.3734967766045514,nan,nan,0.0,0.3734967766045514,0.0,0.0,0,23.605745553970337,0.0003,256,30208,118,0.02997493673593262,nan,nan,nan,0.0,0
2,0.04428969942412134,nan,nan,0.0,0.04428969942412134,0.0,0.0,0,16.62908434867859,0.0003,256,30208,118,0.014969308200093918,nan,nan,nan,0.0,0
3,0.03140064183685739,nan,nan,0.0,0.03140064183685739,0.0,0.0,0,16.532740354537964,0.0003,256,30208,118,0.010389907548582798,nan,nan,nan,0.0,0
4,0.025830045831784353,nan,nan,0.0,0.025830045831784353,0.0,0.0,0,16.360482692718506,0.0003,256,30208,118,0.008214646456810677,nan,nan,nan,0.0,0
5,0.022565797429089828,nan,nan,0.0,0.022565797429089828,0.0,0.0,0,16.217623949050903,0.0003,256,30208,118,0.0069362256021056005,nan,nan,nan,0.0,0
6,0.02030538354005854,nan,nan,0.0,0.02030538354005854,0.0,0.0,0,16.21321678161621,0.0003,256,30208,118,0.006100259314353968,nan,nan,nan,0.0,0
7,0.018597378048224974,nan,nan,0.0,0.018597378048224974,0.0,0.0,0,16.35132932662964,0.0003,256,30208,118,0.005474427426941823,nan,nan,nan,0.0,0
8,0.017176291510715324,nan,nan,0.0,0.017176291510715324,0.0,0.0,0,16.22420334815979,0.0003,256,30208,118,0.0049743380036836446,nan,nan,nan,0.0,0
9,0.01595154014747527,nan,nan,0.0,0.01595154014747527,0.0,0.0,0,16.23785972595215,0.0003,256,30208,118,0.00455838597106707,nan,nan,nan,0.0,0
10,0.014847429319269072,nan,nan,0.0,0.014847429319269072,0.0,0.0,0,16.407438039779663,0.0003,256,30208,118,0.0041916552593112555,nan,nan,nan,0.0,0
11,0.013828284604380191,nan,nan,0.0,0.013828284604380191,0.0,0.0,0,16.306320667266846,0.0003,256,30208,118,0.0038583957994036055,nan,nan,nan,0.0,0
12,0.012887982264855656,nan,nan,0.0,0.012887982264855656,0.0,0.0,0,16.2417094707489,0.0003,256,30208,118,0.0036142336417153667,nan,nan,nan,0.0,0
13,0.012010299853222856,nan,nan,0.0,0.012010299853222856,0.0,0.0,0,16.611621618270874,0.0003,256,30208,118,0.0034629488965732067,nan,nan,nan,0.0,0
14,0.011202976707432229,nan,nan,0.0,0.011202976707432229,0.0,0.0,0,16.298453330993652,0.0003,256,30208,118,0.0033226049720181347,nan,nan,nan,0.0,0
15,0.010459248047574596,nan,nan,0.0,0.010459248047574596,0.0,0.0,0,16.358152151107788,0.0003,256,30208,118,0.0034024334862115817,nan,nan,nan,0.0,0
16,0.009743115335892318,nan,nan,0.0,0.009743115335892318,0.0,0.0,0,16.504868268966675,0.0003,256,30208,118,0.00356930052031561,nan,nan,nan,0.0,0
17,0.009079146246283741,nan,nan,0.0,0.009079146246283741,0.0,0.0,0,16.324314832687378,0.00015,256,30208,118,0.0035543593097870393,nan,nan,nan,0.0,0
18,0.00856380715524241,nan,nan,0.0,0.00856380715524241,0.0,0.0,0,16.285805702209473,0.00015,256,30208,118,0.0038112915763538905,nan,nan,nan,0.0,0
